DATE,OPEN,HIGH,LOW,CLOSE,52W H,52W L,SYMBOL
2021-11-12,2725.0,2741.35,2697.55,2723.0,3037.0,2142.0,EICHERMOT
2021-11-11,2730.0,2742.9,2686.45,2704.35,3037.0,2142.0,EICHERMOT
2021-11-10,2720.0,2765.55,2710.0,2746.75,3037.0,2142.0,EICHERMOT
2021-11-09,2701.2,2743.55,2700.7,2724.25,3037.0,2142.0,EICHERMOT
2021-11-08,2724.75,2777.0,2680.95,2711.25,3037.0,2142.0,EICHERMOT
2021-11-04,2580.0,2696.25,2551.0,2661.6,3037.0,2015.2,EICHERMOT
2021-11-03,2540.3,2560.0,2505.2,2521.85,3037.0,2015.2,EICHERMOT
2021-11-02,2559.0,2573.0,2526.0,2542.45,3037.0,2015.2,EICHERMOT
2021-11-01,2490.0,2567.05,2478.1,2560.0,3037.0,2015.2,EICHERMOT
2021-10-29,2530.0,2530.0,2471.55,2484.8,3037.0,2015.2,EICHERMOT
2021-10-28,2583.9,2589.95,2518.75,2527.5,3037.0,2015.2,EICHERMOT
2021-10-27,2592.0,2611.5,2572.15,2583.9,3037.0,2015.2,EICHERMOT
2021-10-26,2579.9,2613.0,2571.95,2590.25,3037.0,2015.2,EICHERMOT
2021-10-25,2602.5,2624.15,2532.0,2561.75,3037.0,2015.2,EICHERMOT
2021-10-22,2692.0,2692.0,2600.8,2612.55,3037.0,2015.2,EICHERMOT
2021-10-21,2677.0,2698.0,2596.4,2663.35,3037.0,2015.2,EICHERMOT
2021-10-20,2705.0,2711.0,2616.3,2651.2,3037.0,2015.2,EICHERMOT
2021-10-19,2842.7,2842.7,2687.25,2703.7,3037.0,2015.2,EICHERMOT
2021-10-18,2881.0,2881.0,2812.85,2826.35,3037.0,2015.2,EICHERMOT
2021-10-14,2905.0,2923.55,2845.0,2853.2,3037.0,2015.2,EICHERMOT
2021-10-13,2911.0,2959.75,2855.25,2905.75,3037.0,2015.2,EICHERMOT
2021-10-12,2860.0,2933.4,2852.05,2909.6,3037.0,2015.2,EICHERMOT
2021-10-11,2830.0,2898.65,2828.25,2851.75,3037.0,2015.2,EICHERMOT
2021-10-08,2840.0,2872.95,2814.5,2817.95,3037.0,2015.2,EICHERMOT
2021-10-07,2755.0,2858.9,2746.1,2820.95,3037.0,2015.2,EICHERMOT
2021-10-06,2770.0,2783.5,2713.6,2728.95,3037.0,2015.2,EICHERMOT
2021-10-05,2730.0,2789.0,2729.05,2760.1,3037.0,2015.2,EICHERMOT
2021-10-04,2760.0,2771.0,2708.0,2745.9,3037.0,2015.2,EICHERMOT
2021-10-01,2787.0,2794.1,2752.2,2772.45,3037.0,2015.2,EICHERMOT
2021-09-30,2843.0,2846.85,2771.55,2790.2,3037.0,2015.2,EICHERMOT
2021-09-29,2870.0,2890.0,2835.0,2843.25,3037.0,2015.2,EICHERMOT
2021-09-28,2882.0,2944.65,2864.5,2883.05,3037.0,2015.2,EICHERMOT
2021-09-27,2965.0,2994.0,2868.35,2879.35,3037.0,2015.2,EICHERMOT
2021-09-24,2861.5,2948.05,2861.5,2931.0,3037.0,2015.2,EICHERMOT
2021-09-23,2851.6,2876.7,2843.4,2857.05,3037.0,2015.2,EICHERMOT
2021-09-22,2860.0,2879.5,2825.0,2842.85,3037.0,2015.2,EICHERMOT
2021-09-21,2810.0,2859.9,2788.8,2854.4,3037.0,2015.2,EICHERMOT
2021-09-20,2856.1,2858.55,2756.65,2813.0,3037.0,2015.2,EICHERMOT
2021-09-17,2865.3,2934.95,2864.3,2898.55,3037.0,2015.2,EICHERMOT
2021-09-16,2868.0,2883.4,2843.55,2860.2,3037.0,2015.2,EICHERMOT
2021-09-15,2820.3,2851.95,2801.2,2841.95,3037.0,2015.2,EICHERMOT
2021-09-14,2818.8,2870.0,2809.65,2820.3,3037.0,2015.2,EICHERMOT
2021-09-13,2815.0,2815.0,2777.05,2805.0,3037.0,2015.2,EICHERMOT
2021-09-09,2798.0,2832.95,2772.0,2818.2,3037.0,2015.2,EICHERMOT
2021-09-08,2803.1,2823.15,2762.25,2800.0,3037.0,2015.2,EICHERMOT
2021-09-07,2844.9,2880.0,2806.0,2823.15,3037.0,2015.2,EICHERMOT
2021-09-06,2802.6,2888.0,2802.6,2844.9,3037.0,2015.2,EICHERMOT
2021-09-03,2738.65,2857.0,2713.0,2802.6,3037.0,2015.2,EICHERMOT
2021-09-02,2703.0,2747.8,2686.55,2733.2,3037.0,2015.2,EICHERMOT
2021-09-01,2680.0,2767.0,2662.05,2703.15,3037.0,2015.2,EICHERMOT
2021-08-31,2554.0,2697.9,2545.0,2679.25,3037.0,2015.2,EICHERMOT
2021-08-30,2580.7,2608.2,2545.8,2553.95,3037.0,2015.2,EICHERMOT
2021-08-27,2570.2,2586.6,2547.6,2576.1,3037.0,2015.2,EICHERMOT
2021-08-26,2564.5,2585.0,2546.5,2578.75,3037.0,2015.2,EICHERMOT
2021-08-25,2559.0,2583.25,2541.2,2579.5,3037.0,2015.2,EICHERMOT
2021-08-24,2557.4,2575.0,2518.0,2547.9,3037.0,2015.2,EICHERMOT
2021-08-23,2620.0,2622.45,2535.0,2544.0,3037.0,2015.2,EICHERMOT
2021-08-20,2540.0,2631.8,2521.25,2601.65,21844.0,2015.2,EICHERMOT
2021-08-18,2526.0,2599.0,2526.0,2589.65,21844.0,2015.2,EICHERMOT
2021-08-17,2494.0,2540.0,2471.2,2515.65,21844.0,2015.2,EICHERMOT
2021-08-16,2554.0,2556.55,2482.0,2495.85,21844.0,2015.2,EICHERMOT
2021-08-13,2575.0,2628.9,2523.25,2546.8,22339.95,2015.2,EICHERMOT
2021-08-12,2734.0,2739.9,2601.0,2616.55,22339.95,2015.2,EICHERMOT
2021-08-11,2735.55,2750.0,2698.0,2718.25,22339.95,2015.2,EICHERMOT
2021-08-10,2729.05,2754.0,2709.1,2734.35,22339.95,2015.2,EICHERMOT
2021-08-09,2746.0,2768.75,2717.0,2729.0,22339.95,2015.2,EICHERMOT
2021-08-06,2734.7,2759.35,2734.7,2747.35,22339.95,2015.2,EICHERMOT
2021-08-05,2650.0,2757.0,2642.0,2732.15,22339.95,2015.2,EICHERMOT
2021-08-04,2658.0,2679.7,2635.5,2641.8,22339.95,2015.2,EICHERMOT
2021-08-03,2609.8,2654.9,2587.1,2649.3,22339.95,2015.2,EICHERMOT
2021-08-02,2558.8,2615.0,2535.3,2602.6,22339.95,2015.2,EICHERMOT
2021-07-30,2528.15,2563.7,2509.0,2530.25,22339.95,2015.2,EICHERMOT
2021-07-29,2550.0,2559.95,2518.0,2528.15,22339.95,2015.2,EICHERMOT
2021-07-28,2576.5,2576.5,2523.0,2550.4,22339.95,2015.2,EICHERMOT
2021-07-27,2566.1,2598.0,2542.65,2571.35,22339.95,2015.2,EICHERMOT
2021-07-26,2544.8,2585.0,2540.0,2563.2,22339.95,2015.2,EICHERMOT
2021-07-23,2565.95,2578.0,2542.0,2549.65,22339.95,2015.2,EICHERMOT
2021-07-22,2584.95,2584.95,2529.0,2560.1,22339.95,2015.2,EICHERMOT
2021-07-20,2580.0,2601.0,2537.65,2554.85,22339.95,2015.2,EICHERMOT
2021-07-19,2609.0,2617.25,2571.0,2579.75,22339.95,2015.2,EICHERMOT
2021-07-16,2667.5,2671.3,2607.8,2617.25,22339.95,2015.2,EICHERMOT
2021-07-15,2710.0,2711.35,2652.0,2667.5,22339.95,2015.2,EICHERMOT
2021-07-14,2709.45,2714.0,2687.6,2700.0,22339.95,2015.2,EICHERMOT
2021-07-13,2725.0,2744.85,2700.0,2706.7,22339.95,2015.2,EICHERMOT
2021-07-12,2720.0,2743.95,2705.0,2709.5,22339.95,2015.2,EICHERMOT
2021-07-09,2740.0,2765.0,2686.05,2712.15,22339.95,2015.2,EICHERMOT
2021-07-08,2705.1,2737.0,2705.1,2729.3,22339.95,2015.2,EICHERMOT
2021-07-07,2716.55,2738.9,2696.8,2710.85,22339.95,2015.2,EICHERMOT
2021-07-06,2704.0,2731.15,2693.45,2711.15,22339.95,2015.2,EICHERMOT
2021-07-05,2675.65,2720.0,2671.15,2701.05,22339.95,2015.2,EICHERMOT
2021-07-02,2674.0,2691.1,2642.0,2661.0,22339.95,2015.2,EICHERMOT
2021-07-01,2680.0,2709.0,2667.9,2675.3,22339.95,2015.2,EICHERMOT
2021-06-30,2707.55,2725.0,2665.15,2671.15,22339.95,2015.2,EICHERMOT
2021-06-29,2740.0,2749.0,2700.0,2705.1,22339.95,2015.2,EICHERMOT
2021-06-28,2723.5,2752.95,2712.6,2740.45,22339.95,2015.2,EICHERMOT
2021-06-25,2701.0,2725.0,2683.0,2720.8,22339.95,2015.2,EICHERMOT
2021-06-24,2728.6,2735.0,2694.0,2706.75,22339.95,2015.2,EICHERMOT
2021-06-23,2721.0,2763.0,2708.6,2728.6,22339.95,2015.2,EICHERMOT
2021-06-22,2700.0,2759.35,2698.0,2718.2,22339.95,2015.2,EICHERMOT
2021-06-21,2662.0,2742.0,2662.0,2698.45,22339.95,2015.2,EICHERMOT
2021-06-18,2673.9,2715.0,2644.2,2707.55,22339.95,2015.2,EICHERMOT
2021-06-17,2720.0,2772.9,2664.7,2673.75,22339.95,2015.2,EICHERMOT
2021-06-16,2751.0,2777.65,2724.3,2741.05,22339.95,2015.2,EICHERMOT
2021-06-15,2745.0,2787.05,2740.65,2763.5,22339.95,2015.2,EICHERMOT
2021-06-14,2740.0,2771.85,2711.0,2744.95,22339.95,2015.2,EICHERMOT
2021-06-11,2721.4,2752.55,2710.85,2746.4,22339.95,2015.2,EICHERMOT
2021-06-10,2729.05,2755.0,2691.0,2705.05,22339.95,2015.2,EICHERMOT
2021-06-09,2766.2,2774.45,2718.1,2729.05,22339.95,2015.2,EICHERMOT
2021-06-08,2765.0,2779.0,2745.0,2763.8,22339.95,2015.2,EICHERMOT
2021-06-07,2750.25,2797.9,2745.1,2754.45,22339.95,2015.2,EICHERMOT
2021-06-04,2767.45,2775.0,2724.1,2744.6,22339.95,2015.2,EICHERMOT
2021-06-03,2680.2,2774.5,2678.05,2767.75,22339.95,2015.2,EICHERMOT
2021-06-02,2645.55,2694.0,2638.1,2677.75,22339.95,2015.2,EICHERMOT
2021-06-01,2610.0,2704.0,2610.0,2665.8,22339.95,2015.2,EICHERMOT
2021-05-31,2638.45,2686.0,2615.4,2676.15,22339.95,2015.2,EICHERMOT
2021-05-28,2630.0,2710.0,2626.1,2638.45,22339.95,2015.2,EICHERMOT
2021-05-27,2649.0,2677.0,2589.15,2604.05,22339.95,2015.2,EICHERMOT
2021-05-26,2640.0,2656.15,2607.05,2633.5,22339.95,2015.2,EICHERMOT
2021-05-25,2565.0,2634.0,2565.0,2625.05,22339.95,2015.2,EICHERMOT
2021-05-24,2541.0,2579.0,2526.6,2551.2,22339.95,2015.2,EICHERMOT
2021-05-21,2550.0,2559.5,2513.55,2522.3,22339.95,2015.2,EICHERMOT
2021-05-20,2565.0,2582.0,2521.2,2530.6,22339.95,2015.2,EICHERMOT
2021-05-19,2550.0,2615.0,2540.35,2564.7,22339.95,2015.2,EICHERMOT
2021-05-18,2500.0,2583.9,2492.6,2571.85,22339.95,2015.2,EICHERMOT
2021-05-17,2417.0,2489.95,2410.05,2484.35,22339.95,2015.2,EICHERMOT
2021-05-14,2455.2,2457.6,2400.0,2415.2,22339.95,2015.2,EICHERMOT
2021-05-12,2464.0,2485.0,2438.15,2456.45,22339.95,2015.2,EICHERMOT
2021-05-11,2410.5,2477.9,2410.5,2471.2,22339.95,2015.2,EICHERMOT
2021-05-10,2427.15,2450.0,2417.55,2447.25,22339.95,2015.2,EICHERMOT
2021-05-07,2450.0,2457.05,2403.1,2417.15,22339.95,2015.2,EICHERMOT
2021-05-06,2384.8,2447.95,2377.0,2443.25,22339.95,2015.2,EICHERMOT
2021-05-05,2377.0,2387.2,2356.55,2372.4,22339.95,2015.2,EICHERMOT
2021-05-04,2398.4,2416.85,2356.1,2368.0,22339.95,2015.2,EICHERMOT
2021-05-03,2382.5,2416.25,2367.5,2396.25,22339.95,2015.2,EICHERMOT
2021-04-30,2442.0,2470.25,2414.0,2421.65,22339.95,2015.2,EICHERMOT
2021-04-29,2526.0,2547.25,2452.9,2462.9,22339.95,2015.2,EICHERMOT
2021-04-28,2428.0,2540.0,2410.15,2521.2,22339.95,2015.2,EICHERMOT
2021-04-27,2369.85,2407.0,2366.7,2400.1,22339.95,2015.2,EICHERMOT
2021-04-26,2329.5,2376.15,2329.5,2369.85,22339.95,2015.2,EICHERMOT
2021-04-23,2310.0,2357.15,2304.1,2317.3,22339.95,2015.2,EICHERMOT
2021-04-22,2326.8,2348.1,2303.7,2337.85,22339.95,2015.2,EICHERMOT
