DATE,OPEN,HIGH,LOW,CLOSE,52W H,52W L,SYMBOL
2021-01-01,1.6,1.6,1.55,1.55,1.65,0.6,DQE
2020-12-31,1.6,1.6,1.55,1.55,1.65,0.6,DQE
2020-12-30,1.5,1.55,1.5,1.55,1.65,0.6,DQE
2020-12-29,1.45,1.5,1.45,1.5,1.65,0.6,DQE
2020-12-28,1.5,1.5,1.4,1.45,1.65,0.6,DQE
2020-12-24,1.45,1.45,1.35,1.45,1.65,0.6,DQE
2020-12-23,1.4,1.4,1.35,1.4,1.65,0.6,DQE
2020-12-22,1.3,1.35,1.25,1.35,1.65,0.6,DQE
2020-12-21,1.35,1.35,1.3,1.3,1.65,0.6,DQE
2020-12-18,1.3,1.3,1.25,1.3,1.65,0.6,DQE
2020-12-17,1.35,1.35,1.25,1.25,1.65,0.6,DQE
2020-12-16,1.4,1.4,1.3,1.3,1.65,0.6,DQE
2020-12-15,1.35,1.35,1.25,1.35,1.65,0.6,DQE
2020-12-14,1.4,1.4,1.3,1.3,1.65,0.6,DQE
2020-12-11,1.35,1.35,1.35,1.35,1.65,0.6,DQE
2020-12-10,1.5,1.5,1.4,1.4,1.65,0.6,DQE
2020-12-09,1.35,1.45,1.35,1.45,1.65,0.6,DQE
2020-12-08,1.35,1.35,1.35,1.35,1.65,0.6,DQE
2020-12-07,1.2,1.25,1.2,1.25,1.65,0.6,DQE
2020-12-04,1.15,1.15,1.1,1.15,1.65,0.6,DQE
2020-12-03,1.05,1.15,1.05,1.1,1.65,0.6,DQE
2020-12-02,1.15,1.15,1.1,1.1,1.65,0.6,DQE
2020-12-01,1.15,1.15,1.1,1.15,1.65,0.6,DQE
2020-11-27,1.15,1.15,1.05,1.15,1.65,0.6,DQE
2020-11-26,1.05,1.15,1.05,1.1,1.65,0.6,DQE
2020-11-25,1.15,1.15,1.05,1.1,1.65,0.6,DQE
2020-11-24,1.1,1.1,1.05,1.1,1.65,0.6,DQE
2020-11-23,1.1,1.15,1.05,1.05,1.65,0.6,DQE
2020-11-20,1.15,1.15,1.1,1.1,1.65,0.6,DQE
2020-11-19,1.1,1.2,1.1,1.1,1.65,0.6,DQE
2020-11-18,1.15,1.15,1.15,1.15,1.65,0.6,DQE
2020-11-17,1.1,1.1,1.1,1.1,1.65,0.6,DQE
2020-11-14,1.15,1.15,1.05,1.05,1.65,0.6,DQE
2020-11-13,1.1,1.1,1.0,1.1,1.65,0.6,DQE
2020-11-12,1.15,1.15,1.05,1.05,1.65,0.6,DQE
2020-11-11,1.1,1.1,1.05,1.1,1.65,0.6,DQE
2020-11-10,1.15,1.15,1.05,1.05,1.65,0.6,DQE
2020-11-09,1.15,1.2,1.1,1.1,1.65,0.6,DQE
2020-11-06,1.1,1.2,1.1,1.15,1.65,0.6,DQE
2020-11-05,1.1,1.2,1.1,1.15,1.65,0.6,DQE
